tick_space,amount_WHYPE,amount_USD₮0
-238410→-238390,-4.250732929799696,188.53892016679814
-238390→-238380,-0.02938118260316333,1.3051423358038134
-238380→-238370,-0.14746502289030852,6.557101410870547
-238370→-238300,-28.0459887993151,1252.076098582315
-238300→-238290,-0.2842067455752212,12.738885720057354
-238290→-238280,-0.18002134834450642,8.077097827905247
-238280→-238270,-0.03836209708335133,1.7229312398835308
-238270→-238260,-2.0407201734635065,91.74519667791004
-238260→-238250,-2.9011611731071345,130.55875729336867
-238250→-238240,-4.491353478363609,202.32318825096456
-238240→-238230,-0.007137201385861395,0.32183305497152886
-238230→-238220,-0.0022771839231462117,0.1027862634100952
-238220→-238210,-2.003897652493127e-06,9.05413110135352e-05
-238210→-238190,-0.14914873742963008,6.74904358257712
-238190→-238180,-0.5543500861390378,25.122229563383517
-238180→-238170,-0.048474412962231685,2.1989780363491693
-238170→-238160,-0.8024002643331967,36.43624965157967
-238160→-238150,-0.02162717811948475,0.9830525539995734
-238150→-238140,-0.02997306545721174,1.3637737085867343
-238140→-238130,-0.01798708707347753,0.8192307803138936
-238130→-238120,-1.4641626585979735,66.752728745637
-238120→-238110,-12.655643515984861,577.5614565482981
-238110→-238100,-3.0604673018995787,139.80927591370016
-238100→-238090,-0.030972662531536736,1.4163189175799398
-238090→-238080,-0.13187304597807634,6.036327936219783
-238080→-238070,-0.4377571176430532,20.057845284644745
-238070→-238060,-0.23189931863446633,10.636158640203126
-238060→-238050,-1.6653840582690955e-07,7.645994997816104e-06
-238050→-238040,-0.005792444122449917,0.2662047081536472
-238040→-238030,-3.1006821242048224,142.64133588536572
-238030→-238020,-0.007519892019745819,0.34628527874306125
-238020→-238000,-0.06679194762668376,3.080334935557843
-238000→-237990,-0.008538465819967879,0.3943711050133443
-237990→-237980,-0.9059626653667101,41.88608952721562
-237980→-237970,-0.04353397640909636,2.01475446167679
-237970→-237960,-0.002538507384780704,0.1175997754623036
-237960→-237950,-0.19337769490665083,8.967444824733377
-237950→-237930,-1.8436339925608227,85.62260766053295
-237930→-237910,-0.3036614044776794,14.130967098215546
-237910→-237890,-0.08435138889175288,3.933173208728163
-237890→-237870,-3.9637647461033625,185.19414435296977
-237870→-237860,-0.14015184114011373,6.557972579055453
-237860→-237840,-0.15528397848669506,7.276940897985101
-237840→-237830,-2.7768811874953547,130.3259518884988
-237830→-237820,-0.2665284713887441,12.521359612940682
-237820→-237810,-2.1692411616058496,102.01170105678082
-237810→-237790,-0.01746669489238319,0.8226295314652436
-237790→-237780,-0.005916377885611381,0.2790621117129792
-237780→-237770,-0.36817277702784434,17.383247645847614
-237770→-237760,-0.0010231100897137365,0.048354387262414734
-237760→-237740,-0.01370721787064812,0.6488050800294222
-237740→-237730,-0.7689412719095459,36.451004991986345
-237730→-237720,-0.07301197347736715,3.464532942578488
-237720→-237710,-0.04786646097370189,2.273611197702615
-237710→-237700,-0.2316277999399078,11.013106411592021
-237700→-237690,-0.05944771027591982,2.8293622700679504
-237690→-237670,-1.9683762755558776,93.8237867541804
-237670→-237660,-0.00027642023933213596,0.013195507051121469
-237660→-237640,-0.0006530769043775026,0.031222809485019792
-237640→-237630,-0.01796825038989535,0.8603295770381619
-237630→-237620,-6.9026370747737325,330.8326588226089
-237620→-237610,-0.08368943494478491,4.015117358592417
-237610→-237600,-2.2969194807724977,110.30816299685686
-237600→-237590,-0.02001648038071415,0.96224102498919
-237590→-237580,-0.46285088909952987,22.272631354287896
-237580→-237570,-0.00015399479916272378,0.007417725419418137
-237570→-237560,-0.009219588566191112,0.4445396597525987
-237560→-237550,-0.0013341585683248381,0.06439330183911503
-237550→-237530,-0.00037287338718993476,0.018023786815797818
-237530→-237500,-0.16172367210251568,7.836893227657763
-237500→-237490,-0.4072581984584579,19.774645984846785
-237490→-237460,-0.24845843737405365,12.088187188315281
-237460→-237450,-0.05953875985951783,2.902523582587275
-237450→-237440,-0.01767247737534718,0.8623978789111152
-237440→-237430,-0.305447804241901,14.920436394057669
-237430→-237420,-0.2581316365743368,12.62176313442975
-237420→-237410,-0.13713779716597646,6.712282599359913
-237410→-237400,-1.0882508748813473,53.31830828323551
-237400→-237390,-1.981917628790617,97.20021148233725
-237390→-237370,-0.9530823353552569,46.81267285260894
-237370→-237360,-0.058656854527936994,2.8853811997209173
-237360→-237350,-7.589799665180875,373.72230002159057
-237350→-237340,-0.03871468315832889,1.9082210501536854
-237340→-237320,-1.6919879717865138,83.52214774260743
-237320→-237300,-0.0566864557041704,2.803833571858728
-237300→-237290,-0.03807272257793111,1.8859851601277753
-237290→-237280,-0.15533427156244844,7.702396917454386
-237280→-237270,-0.01018932197482656,0.5057526514159312
-237270→-237260,-0.02757156370706404,1.3698990130168784
-237260→-237250,-5.108563715708452,254.07401019898757
-237250→-237230,-0.03502047110198264,1.7443547857819666
-237230→-237220,-0.011714062695192602,0.5843483073131955
-237220→-237200,-0.026744318504798945,1.3361253109332194
-237200→-237190,-6.388522388144628,319.64468367239
-237190→-237180,-0.06181001706331985,3.0957095063448437
-237180→-237170,-0.051112936495021966,2.5625151546035427
-237170→-237160,-2.0174323824308527,101.24390098211694
-237160→-237150,-0.0756330901260998,3.799408589989474
-237150→-237140,-10.621155240567177,534.084759222767
-237140→-237130,-0.0041112125795857825,0.2069391375254592
-237130→-237120,-0.5134821041029224,25.872136035792746
-237120→-237110,-0.024765809294104327,1.249090113886775
-237110→-237100,-3.086963196905956,155.8500590946373
-237100→-237090,-6.405306093889201,323.7052035240511
-237090→-237080,-0.02702454918939697,1.3671070503078206
-237080→-237070,-0.05346441148854034,2.7073420484343758
-237070→-237060,-0.7988103135420701,40.49079222059214
-237060→-237050,-0.045148567589391786,2.2908194378964484
-237050→-237020,-0.03860542029324694,1.9627442502586894
-237020→-237010,-0.02191845497412801,1.1165904574592735
-237010→-237000,-0.07576577485503129,3.8635925171816328
-237000→-236990,-1.4268125270781946,72.83153002977583
-236990→-236980,-0.36021144059363247,18.405359087768687
-236980→-236970,-0.3223759778518673,16.488598308380755
-236970→-236960,-0.012277538111494016,0.6285887863070097
-236960→-236940,-0.11832159307916343,6.066954749335818
-236940→-236930,-0.00016687388790130703,0.008569323555782113
-236930→-236920,-0.7304881338829248,37.549624201462834
-236920→-236910,-0.046778250768130566,2.4069700135645413
-236910→-236900,-0.040590882931263776,2.0906891867262147
-236900→-236880,-0.06445499797327028,3.324826467241275
-236880→-236870,-0.0005247421217917151,0.027108764213775435
-236870→-236850,-0.0008071774208319352,0.041762280612002
-236850→-236840,-0.11155882251972674,5.780568250161686
-236840→-236810,-1.3808061329107852,71.69153253575567
-236810→-236800,-7.332954539984431,381.48959320151954
-236800→-236780,-0.23330398862668522,12.155624487612377
-236780→-236770,-0.000868110305373447,0.04529825086717188
-236770→-236760,-0.025228120866458408,1.3177277645196859
-236760→-236750,-0.10629788287963192,5.5577586235215435
-236750→-236730,-0.04108544136233131,2.151366651438953
-236730→-236720,-0.25525314590099746,13.38594351281479
-236720→-236710,-0.3969375140648513,20.836957356253436
-236710→-236700,-0.17187146446030202,9.031298728577031
-236700→-236690,-0.0006075463181456968,0.03195656538992399
-236690→-236670,-0.012082477573920985,0.6364849073014359
-236670→-236660,-0.0017720896419595083,0.09349087154236956
-236660→-236640,-0.48174044637934754,25.45353120588396
-236640→-236630,-1.0990764535617101,58.158640137131584
-236630→-236620,-0.01707887852470008,0.9046486969026488
-236620→-236600,-5.025150176135611,266.57601204307184
-236600→-236590,-0.004333588580457377,0.23023487472460427
-236590→-236570,-0.13417560528391953,7.139181167130327
-236570→-236560,-0.0028938679728527524,0.1542073103528637
-236560→-236550,-0.20004398394032463,10.670530630805144
-236550→-236540,-0.21650190094984717,11.559964714717125
-236540→-236530,-0.008746574549422487,0.46748434229330443
-236530→-236520,-0.11164378271076324,5.973073830145095
-236520→-236500,-0.00790555427124158,0.42359134090621364
-236500→-236490,-0.034342704317070545,1.8428952432259824
-236490→-236460,-0.011159374014615002,0.600032173099825
-236460→-236450,-0.026691949406735496,1.4380816425105578
-236450→-236440,-0.15924394902250436,8.588166609974062
-236440→-236430,-0.018507871663364376,0.999144436250447
-236430→-236420,-2.5671435315912166,138.72547449309812
-236420→-236410,-0.3583094601168497,19.382001154820532
-236410→-236400,-0.002548563430657248,0.13799713195849972
-236400→-236370,-0.26793591829936314,14.536976752619879
-236370→-236360,-0.04498047672280786,2.4453203288561647
-236360→-236340,-0.2654888927527408,14.454712887577855
-236340→-236310,-2.3536720643365503,128.46793643952685
-236310→-236300,-1.1488505959364954,62.83200157701047
-236300→-236280,-1.346173948405122,73.73436285332107
-236280→-236270,-0.1971453031717199,10.81450371323949
-236270→-236260,-0.2399711970512135,13.17690909864772
-236260→-236250,-0.0004238085955526793,0.023294772074911683
-236250→-236240,-3.702699971498596,203.72367427236944
-236240→-236230,-0.18642494714538202,10.267418848817213
-236230→-236220,-0.027822728361891123,1.5338794843577197
-236220→-236210,-0.005714187730870926,0.3153408981537368
-236210→-236200,-0.10078924712227934,5.567680042738574
-236200→-236190,-0.10369093222324197,5.733702039144506
-236190→-236180,-0.18078148268051697,10.006508258383503
-236180→-236160,-0.018987869573765453,1.052582786007451
-236160→-236150,-0.0005060006666035701,0.02809199105620468
-236150→-236140,-0.0008743315683679796,0.04858943671773613
-236140→-236130,-0.8519183176922341,47.39122496411098
-236130→-236120,-0.0004396956586907785,0.024484228756350913
-236120→-236110,-0.03956011375232083,2.2050886572019768
-236110→-236080,-0.017965850096201743,1.0034248236318903
-236080→-236070,-0.14215110971022343,7.955287309195055
-236070→-236060,-0.07690693571703504,4.3082946246987035
-236060→-236050,-1.2419098224900447,69.64087548733265
-236050→-236040,-0.171762935477393,9.641350838438544
-236040→-236030,-0.08053463668921365,4.525071121979686
-236030→-236020,-0.00011180724899544447,0.006288498191121184
-236020→-236000,-0.21966770087165385,12.37355782381007
-236000→-235990,-2.1299341954857992e-05,0.0012015614405083976
-235990→-235980,-0.824035383396541,46.53287971166692
-235980→-235970,-3.4784677151141064,196.62390597602973
-235970→-235950,-1.5977343384530618,90.44911474226441
-235950→-235940,-0.770469800739767,43.682429177616235
-235940→-235920,-0.025311561022689232,1.4372142008035649
-235920→-235910,-8.238219696059554,468.47600165289657
-235910→-235900,-0.601922037554524,34.26324531648569
-235900→-235890,-3.7937380106407583,216.1672314559084
-235890→-235870,-0.3138409793908194,17.909505060783886
-235870→-235860,-0.005858588352349945,0.3348253462454237
-235860→-235850,-0.02572750645819085,1.4718288498837706
-235850→-235840,-0.7514268908969333,43.030918989232795
-235840→-235830,-0.0022624843081087754,0.1296921640128541
-235830→-235820,-0.00146192716713967,0.08388574590159092
-235820→-235810,-0.008104852470062825,0.4655237263484481
-235810→-235800,-0.0738875458440842,4.248173262554721
-235800→-235790,-0.046357968936550586,2.66802351086091
-235790→-235770,-1.3329685948857928,76.83101644131348
-235770→-235760,-0.00011677293331703215,0.006740781660760829
-235760→-235740,-0.045854649409556025,2.6509580599600526
-235740→-235720,-0.2047730599488646,11.86207990573836
-235720→-235710,-2.9623287459590038,171.85916098148004
-235710→-235700,-0.33883926766073724,19.677387653605592
-235700→-235680,-3.4132169156369634,198.51302418316996
-235680→-235670,-1.0695884421364574,62.300743090881646
-235670→-235660,-0.05341493716453371,3.1143937560054558
-235660→-235650,-8.13182124812196,474.60563952251925
-235650→-235640,-0.0010991151585729914,0.06421293802050514
-235640→-235630,-1.3240413649810714,77.43105378711891
-235630→-235620,-0.007092812906455784,0.4152086508679078
-235620→-235600,-0.0014653036113794473,0.08590667663678651
-235600→-235590,-7.102472924948396e-05,0.004170232747957918
-235590→-235580,-0.04411919277694837,2.593059834185353
-235580→-235570,-7.145447376635409,420.3864199438333
-235570→-235560,-0.5099300504603013,30.03060846770664
-235560→-235550,-0.0412011607509376,2.428830736032911
-235550→-235540,-1.410304182777769,83.22137084914827
-235540→-235530,-0.01270888063270041,0.7506952100675589
-235530→-235520,-0.0013996480899432836,0.08275790208119904
-235520→-235510,-0.3586921117946581,21.229839734005477
-235510→-235500,-0.050675932502761895,3.00234718349426
-235500→-235490,-0.031708754323859716,1.8804968763451706
-235490→-235480,-0.002416710899472275,0.1434671294225151
-235480→-235470,-0.02359740515941995,1.4022525228903848
-235470→-235460,-0.002091825812641469,0.12442904597911977
-235460→-235450,-0.09236702043302872,5.499807142838792
-235450→-235420,-0.009488603821930291,0.566110728963485
-235420→-235410,-2.116481791992624e-05,0.001265266920834591
-235410→-235400,-0.8908317483951046,53.308636759066296
-235400→-235390,-0.007002889213614089,0.41948208574681534
-235390→-235380,-0.025997056719043506,1.5588151477291114
-235380→-235370,-29.177191332259564,1751.2501753199742
-235370→-235360,-1.6105220631205666,96.76218350910275
-235360→-235340,-2.1023489458773024,126.50135919901801
-235340→-235330,-0.060175350840667656,3.626272450356868
-235330→-235310,-0.3665539194703117,22.122340692794573
-235310→-235290,-0.35651518391621195,21.559554640938927
-235290→-235280,-0.0640246402555701,3.87757592496963
-235280→-235260,-0.1635061982542348,9.91742199476404
-235260→-235250,-1.1976793114534571e-05,0.0007275394197287139
-235250→-235240,-0.03341737089087624,2.031994524095047
-235240→-235230,-0.0803290748693346,4.88941941322161
-235230→-235220,-1.7614682053869304,107.32319881361408
-235220→-235210,-0.015803180188128443,0.9638236190128889
-235210→-235190,-0.6052232312221006,36.9674991679158
-235190→-235170,-0.019873693350421467,1.2163305415834702
-235170→-235130,-0.34555861331228305,21.21277904427035
-235130→-235120,-0.134281468938162,8.263758390463114
-235120→-235110,-0.009350861693467426,0.5760330925265778
-235110→-235080,-0.015165523080782489,0.9360989116656543
-235080→-235060,-0.032313003257194946,1.9995273656074282
-235060→-235050,-1.3554986616972389,84.00410907684055
-235050→-235040,-1.9785954978615021,122.74186739480332
-235040→-235030,-0.014717965701029382,0.9139401762978441
-235030→-235020,-0.06270248439142001,3.8975258482473834
-235020→-235010,-0.00114724002406476,0.07138267489225855
-235010→-234990,-0.055315761245535985,3.4469805330812955
-234990→-234980,-0.019143034171035894,1.1946814516848092
-234980→-234970,-4.001402116560052e-05,0.0024996995770238685
-234970→-234960,-0.01850009963948498,1.1568684026792966
-234960→-234950,-3.3249883573937147e-05,0.0020812981283179943
-234950→-234930,-0.01586257272187609,0.9944185109009755
-234930→-234910,-0.00026320502388873775,0.01653325232974932
-234910→-234900,-0.3454273413363613,21.730626059810753
-234900→-234890,-0.009878509500343866,0.6220728155753944
-234890→-234860,-0.28424582250001623,17.935456606372135
-234860→-234830,-0.004528140462100703,0.2865768174231414
-234830→-234810,-0.0003002576273070369,0.019050259480554912
-234810→-234790,-0.01354052993207489,0.860817434168685
-234790→-234760,-0.19970739026081494,12.727854764323633
-234760→-234750,-0.04388379064102877,2.80242342538796
-234750→-234710,-3.5946466682071206e-05,0.0023012908481416837
-234710→-234690,-0.0008407062854891324,0.053983671074652
-234690→-234680,-0.0010930675522686346,0.07029372077732156
-234680→-234670,-0.02512227860644377,1.6171966383084095
-234670→-234650,-1.2453765922106687e-15,8.028897433403752e-14
-234650→-234640,-0.02726625409267306,1.7604840638100192
-234640→-234630,-0.004778463309076789,0.30883687475409827
-234630→-234610,-0.06410495555632421,4.149386655470799
-234610→-234590,-0.09770302695715535,6.336783462982388
-234590→-234580,-0.03883862448693274,2.5227609369921993
-234580→-234570,-0.3357413748950456,21.82988231927637
-234570→-234560,-0.07735286625469473,5.034510065877331
-234560→-234550,-0.1631473441614117,10.62906551328779
-234550→-234540,-0.0006980848448370325,0.04552579704695666
-234540→-234530,-2.7845512798634832e-05,0.0018177696214162205
-234530→-234500,-0.1141938810162752,7.469559649989925
-234500→-234490,-4.233872836062793e-06,0.00027749714671852934
-234490→-234480,-0.002253435996111401,0.14784281129825141
-234480→-234460,-0.09891329502735864,6.499217385257683
-234460→-234450,-3.484117139195782e-05,0.0022927175275706912
-234450→-234440,-0.15295054013597179,10.07495444114401
-234440→-234430,-0.0034978005331468935,0.23063296819768364
-234430→-234410,-0.03062743083727759,2.022499047114916
-234410→-234400,-0.003022789951656724,0.1999112049630057
-234400→-234390,-0.001245515542383171,0.0824541636876742
-234390→-234380,-0.10350849459188603,6.85920377018846
-234380→-234370,-0.0003334735134342545,0.022120418058460333
-234370→-234350,-0.027238160168742066,1.8095107345002397
-234350→-234340,-8.779365264946631e-05,0.005841144119826301
-234340→-234330,-0.0002503740580526347,0.016674714424295956
-234330→-234320,-0.001737108314922784,0.11580578325118895
-234320→-234310,-0.0003694441856074227,0.024653946990570004
-234310→-234300,-0.0003339937762760062,0.022310549598175373
-234300→-234270,-0.0010299035099385417,0.06893455532934753
-234270→-234250,-0.030633927571567313,2.055553588481261
-234250→-234230,-0.0223531372281408,1.5029106154339238
-234230→-234210,-0.0008787071139711283,0.059198043796661305
-234210→-234200,-0.00015532417812242686,0.010479816702087124
-234200→-234190,-0.0033665024244931246,0.227367206905154
-234190→-234180,-7.49387302667424e-05,0.005066283613786144
-234180→-234170,-0.5408974968792538,36.604325814163026
-234170→-234140,-0.04378864040428868,2.9692546631386563
-234140→-234130,-0.0005755826018327553,0.03910769232609741
-234130→-234080,-3.3034033869442627,225.1225294469114
-234080→-234070,-0.1789237325431231,12.230046768805016
-234070→-234060,-0.02020772580647741,1.382648801604643
-234060→-234050,-0.00021656589808566687,0.014832651219040524
-234050→-234030,-0.008599799162601509,0.5898864659117767
-234030→-234010,-3.19080490474437e-05,0.002193051949960841
-234010→-233990,-0.003536334077159968,0.24354011129914163
-233990→-233980,-0.0009006473777893583,0.062118850733475665
-233980→-233970,-0.0014494220735121318,0.10006858690486146
-233970→-233940,-0.9086182253356344,62.856889413751155
-233940→-233900,-0.000819937258088556,0.05692093398315905
-233900→-233840,-0.03289177876960619,2.294827896619049
-233840→-233830,-0.07215852186024986,5.052081443280733
-233830→-233820,-0.1630084137717082,11.424231865249396
-233820→-233790,-0.003764684178450278,0.2643711632563433
-233790→-233780,-0.010372358328329268,0.7298466019515084
-233780→-233770,-8.833657731540997e-05,0.006221984423389828
-233770→-233760,-0.02155602519432322,1.5198170304192566
-233760→-233730,-1.049306331252126,74.12990832373382
-233730→-233700,-0.0002507016776468965,0.01776442800408294
-233700→-233680,-0.023171752152322263,1.6460330256455091
-233680→-233670,-0.00423776566713036,0.3014866022188759
-233670→-233640,-0.009487616041889689,0.6763269998871072
-233640→-233620,-1.1699942939663799e-05,0.0008361208440190379
-233620→-233560,-0.6557622808690509,47.05099698151873
-233560→-233530,-0.0017843543540786596,0.1286049633724766
-233530→-233520,-0.00039823243934636874,0.02875953134612074
-233520→-233500,-0.0005671665445778437,0.04102108895130103
-233500→-233490,-0.41353981751932617,29.954723884918366
-233490→-233470,-0.3851847155861292,27.942704870229687
-233470→-233460,-9.999130550837223e-05,0.0072646224070993665
-233460→-233450,-0.0006552896112855004,0.04765608513076376
-233450→-233440,-0.0007193076886145388,0.05236414963880392
-233440→-233420,-0.16441292359342383,11.986895355359108
-233420→-233410,-0.009420022236643967,0.6878188902030318
-233410→-233400,-0.00044347217830092143,0.03241326821586991
-233400→-233390,-0.0003313212624498252,0.02424041351470899
-233390→-233360,-0.00035835263070632483,0.026270591975987134
-233360→-233350,-0.00034190767288201575,0.025115200801523525
-233350→-233340,-0.06605789371646342,4.857209126827928
-233340→-233280,-0.001727817485433668,0.12749110929083643
-233280→-233250,-0.0006868163393497669,0.05090692693992616
-233250→-233190,-0.09735050650501571,7.248175586423811
-233190→-233150,-0.1816218089607342,13.590325259085102
-233150→-233040,-5.400569279160747,407.153752069832
-233040→-233020,-0.16818672455676717,12.762430363856074
-233020→-232960,-0.0034108753291044163,0.25986309675083824
-232960→-232650,-9.020898087247344,700.1040442681067
-232650→-232500,-0.11248642790067762,8.933079711247586
-232500→-232380,-3.8886894254950017,313.0163515995454
-232380→-232290,-0.04643629748918944,3.7772977060685546
-232290→-232250,-0.008171531172827474,0.6690365509786639
-232250→-232220,-0.003820458388285576,0.31389314513611105
-232220→-232210,-0.0017784036467968227,0.1464081468414726
-232210→-232160,-0.00042626833611812025,0.03519822761600092
-232160→-231960,-0.31844793934995,26.625917020558063
-231960→-231940,-0.004455100106444453,0.376617589005297
-231940→-231850,-4.484226196803366e-07,3.811703785234188e-05
-231850→-231780,-0.034209969787077854,2.931288098581001
-231780→-231550,-0.017098446315304917,1.4872245805474582
-231550→-231330,-5.504704325086145,489.6942894292616
-231330→-231320,-0.000932188291553518,0.08388587202837423
-231320→-231250,-1.0391040791476136,93.88178114415142
-231250→-230400,-0.05152397912189757,4.8742546396797675
-230400→-230270,-0.000985738686429365,0.09793546396247828
-230270→-230210,-5.328886497853817,534.490813549963
-230210→-229320,-0.028628789111582387,3.011166090411002
-229320→-227500,-4.133534420866196,497.84855421337727
-227500→-226830,-0.008058888258964772,1.0993039426511464
-226830→-226350,-0.004323423124783741,0.6246562315431788
-226350→-225720,-1.5274419918542197,233.2814468632797
-225720→-223340,-0.022583108855632424,4.009195682145613
-223340→-223330,-0.01965280154067143,3.93181966461412
-223330→-221160,-3.8113412725588387,850.3205823489099
-221160→-218200,-10.31005710179224,2972.7397437085074
-218200→138160,-0.06987484884459567,1277501037.0912986
138160→887270,-1.1173734549832951e-09,2.060699218617115e+25
